Gene_name,MAPS_logFC,MAPS_pValue,MAPS_FDR,Pulse_logFC,Pulse_pValue,Pulse_FDR,MFE,MFE_pValue,combi_2pvals,combi_3pvals
prgJ,4.31,8.19895e-06,8.510290000000001e-05,0.1588787,0.39498254,0.930477739,-0.8700000047683716,0.9757383966244726,0.00010188890805003256,0.00029660401943646205
emrD,4.31,4.938025e-05,0.000394168,-0.016087278,0.943970199,0.990619629,-3.5499999523162837,0.3896334571290167,0.00022816005251769214,0.0012985508439593188
SL1344_2466,4.31,7.35935e-07,1.14741e-05,-0.5313359670000001,0.027952737,0.39942638,-3.2999999523162837,0.7082979325969979,8.06235514354315e-06,2.649558632935715e-06
accD,4.31,3.0994499999999996e-07,5.5746800000000005e-06,-0.149227349,0.462734597,0.951670844,-3.9500000476837163,0.6133811603243917,3.1322567502749965e-06,1.3126944679705156e-05
sppA,4.31,2.622525e-06,3.30841e-05,0.146775842,0.518728034,0.958980526,-0.20999999344348907,0.9916909015371832,3.604543916411799e-05,0.0001428108784808054
idi,4.31,8.1278e-07,1.25001e-05,-0.376286584,0.128111346,0.700342025,-7.920000076293945,0.15952968500508055,2.185893925179784e-06,2.9792977947844595e-06
pqiA,4.3,1.35718e-05,0.000131774,-0.256813577,0.28090928600000004,0.865346655,-3.109999895095825,0.7907038867370109,0.0001335222601084821,0.0002849031646249932
crRNA2,4.3,2.98255e-05,0.000256582,-0.08724595800000001,0.711388528,0.980552058,-4.789999961853027,0.7234564711960734,0.00025340260069769933,0.001128472235356555
prc,4.3,1.7331900000000003e-06,2.32499e-05,0.282265671,0.151769311,0.7563310440000001,-4.519999980926514,0.5116312259169402,1.3244291884672325e-05,1.910722949500245e-05
SL1344_3142,4.3,2.25189e-06,2.90172e-05,-0.123463954,0.638911136,0.974581643,-4.789999961853027,0.5605828220858896,1.8408546894139513e-05,9.15088118964387e-05
ftsB,4.3,1.618255e-06,2.19995e-05,-0.032179162000000004,0.895557522,0.989336051,-2.0299999713897705,0.8422440310531712,1.9770971533086716e-05,0.00013099144171856896
trg,4.29,1.21853e-06,1.74601e-05,0.251350719,0.184468404,0.789094037,-10.289999961853027,0.057757338022453676,1.2294776641921567e-06,2.3894165525515343e-06
SL1344_3295,4.28,9.20935e-06,9.41818e-05,0.205664005,0.36543089,0.92521963,-4.8400001525878915,0.3968520782396088,4.9410326084636665e-05,0.00014157544070008302
SL1344_1144,4.28,3.434235e-06,4.138520000000001e-05,-0.049698095,0.858525455,0.988871448,-8.539999961853027,0.10071530758226037,5.491597434158651e-06,3.829896656301548e-05
SL1344_1726,4.28,1.177515e-05,0.000116845,-0.3442921,0.12371346,0.695261937,-3.829999923706055,0.5982416969020374,9.061390316593101e-05,9.786527831358744e-05
SL1344_1441,4.28,3.568495e-05,0.000299282,0.41775415,0.087179663,0.630120645,-4.599999904632568,0.7003470368392952,0.00028982949374673465,0.00021573222775893313
SL1344_2644,4.28,5.242e-07,8.62041e-06,0.539530015,0.010499815,0.214563695,-2.359999895095825,0.7479806138933764,6.176134447055574e-06,8.510053351050894e-07
SL1344_3546,4.27,3.261205e-05,0.000277141,-0.196430778,0.501121811,0.953611547,-6.360000133514403,0.3900758097863543,0.00015611731021023404,0.0005388131824497615
SL1344_1649,4.27,2.76827e-05,0.000240673,-0.247327741,0.301091956,0.868150118,-11.300000190734865,0.08970976253298152,3.453397624957891e-05,8.568953870206706e-05
yjeH,4.26,1.21512e-05,0.000120246,-0.267223586,0.207616852,0.840851232,-5.599999904632568,0.4084369325324766,6.557858731134257e-05,0.00011314476854313558
ppc,4.26,1.39356e-06,1.95946e-05,0.106058509,0.64707005,0.977124664,-3.7699999809265137,0.7779121322047562,1.5973503683141864e-05,8.106567074652288e-05
SL1344_2354,4.25,4.380985e-06,5.09233e-05,-0.17180636,0.493167053,0.951670844,-5.099999904632568,0.4305882352941177,2.6750745063936985e-05,0.00010356451368611287
frdA,4.25,6.0622e-07,9.7211e-06,-0.005256607,0.982327437,0.996236646,-6.690000057220459,0.3460118761033542,3.43529236534693e-06,2.7796508680401718e-05
SL1344_0374,4.25,2.89063e-06,3.57661e-05,0.026157727,0.905862052,0.990289457,-6.230000019073486,0.27260044642857145,1.1862186685586006e-05,8.230303670780342e-05
SL1344_2985,4.24,3.069674999999999e-06,3.76635e-05,-0.467876368,0.029266141,0.39942638,-11.4399995803833,0.05985962124221957,3.0336490120906787e-06,1.0826329704021231e-06
hfQ,4.24,2.908e-07,5.29462e-06,0.111191985,0.509300877,0.957964143,-9.789999961853027,0.08556356150283068,4.605419167880536e-07,2.338176838550912e-06
recC,4.23,1.33692e-06,1.89013e-05,-0.398624496,0.107000326,0.649844828,-3.990000009536743,0.6377147532042542,1.2767295138587636e-05,1.3555296544753297e-05
ribH,4.22,6.53985e-08,1.51255e-06,-0.286930789,0.136724424,0.7190987209999999,-6.510000228881836,0.3211072664359861,3.922524368788253e-07,6.147079645887044e-07
ushA,4.22,1.99015e-06,2.62444e-05,0.17559817,0.387590712,0.929724271,-2.8199999332427983,0.8225806451612904,2.344695460588546e-05,7.42964021234442e-05
SL1344_2963,4.22,9.95715e-05,0.00070525,-0.24120949100000005,0.268007448,0.865346655,-1.9099999666213991,0.9158584892774212,0.0009395225929907554,0.0016620452086264037
trkH,4.22,6.9066e-06,7.39876e-05,-0.546714579,0.014772523,0.269188189,-16.149999618530273,0.0012037315678603672,1.6299294988076877e-07,3.490435173889741e-08
ybjX,4.21,1.86262e-07,3.67633e-06,-0.133329497,0.478304333,0.951670844,-5.0900001525878915,0.4320773783744767,1.3951349050561599e-06,6.305756195351417e-06
def,4.21,4.749815e-06,5.41635e-05,0.219040973,0.366054499,0.92521963,-7.230000019073486,0.16904516698543476,1.2072097076919527e-05,3.7956565624277424e-05
nagZ,4.21,0.000141254,0.000943088,0.34361617200000005,0.124680608,0.696358568,-6.610000133514403,0.6051491521227875,0.0008861882092538759,0.0008312092345668711
SL1344_1484,4.21,8.31985e-07,1.27736e-05,-0.066673911,0.778781937,0.980552058,-1.5199999809265137,0.965959675307672,1.2082351983403824e-05,7.341685006277889e-05
htpG,4.2,6.0788e-06,6.677319999999999e-05,0.246333765,0.17070222,0.777141504,-7.960000038146973,0.10896490710704806,1.0086284061986283e-05,1.6385913933413093e-05
ntpA,4.2,2.29175e-06,2.94258e-05,-0.315125029,0.211092398,0.840851232,-7.380000114440918,0.2708574739281576,9.492541450626815e-06,1.866230360164026e-05
ybjG,4.2,1.36706e-05,0.000132448,-0.08992149699999999,0.6929084659999999,0.980552058,-6.929999828338622,0.36944253269098415,6.664652898754562e-05,0.00032362251658134663
pncB,4.2,4.54728e-07,7.65232e-06,-0.433824655,0.103525384,0.649844828,-1.2599999904632568,0.9444836841361774,6.725999998574847e-06,7.168129300022077e-06
rpmA,4.19,3.642535000000001e-07,6.38594e-06,-0.267739923,0.329582594,0.897480257,-7.440000057220459,0.2492352512745812,1.562840015878211e-06,5.038633060266073e-06
SL1344_3669,4.19,2.055535e-06,2.67739e-05,-0.306886383,0.171108108,0.777141504,-11.300000190734865,0.0439139404656646,1.5544365089520534e-06,2.79148972960962e-06
dcm,4.19,6.73485e-07,1.05833e-05,-0.242600891,0.349787399,0.906186982,-9.31999969482422,0.1881826556125806,2.139485522011147e-06,7.149357029827948e-06
sulII,4.19,7.6975e-08,1.7447400000000005e-06,-0.269064982,0.075150738,0.610684373,-4.760000228881836,0.4543565385186285,6.354323699584889e-07,5.67521451493828e-07
ytfL,4.18,8.390899999999998e-07,1.28718e-05,0.248282699,0.274680546,0.865346655,-4.170000076293944,0.4387431054654856,5.822134774005644e-06,1.4847136034820993e-05
SL1344_2202,4.18,1.4593100000000004e-06,2.03603e-05,0.17262853399999994,0.498527122,0.951670844,-8.859999656677246,0.17032065622669648,4.028414084278429e-06,1.7764596235555348e-05
fliO,4.17,0.000133551,0.000902345,-0.01075188,0.956585499,0.991822998,-5.880000114440918,0.4870103092783506,0.0006920655278807165,0.0035826637524234094
sfcA,4.17,5.0561e-06,5.71507e-05,-0.010339182,0.966584738,0.993677761,-4.309999942779541,0.6499319727891156,4.477603704860051e-05,0.0002979221532630315
SL1344_0149,4.17,4.1919e-06,4.89779e-05,0.115272666,0.461045576,0.951670844,-3.9700000286102295,0.6058405205023453,3.5258841428655735e-05,0.00012636727190675962
SL1344_0624,4.16,5.9611e-07,9.58932e-06,0.19845823,0.300724732,0.868150118,-5.730000019073486,0.5645693180319219,5.3525975868521945e-06,1.4858196859756372e-05
nrdB,4.16,3.851035e-06,4.56788e-05,0.409237955,0.047185243,0.510305938,-8.479999542236326,0.19818941504178272,1.1513925313092588e-05,5.942875650218561e-06
ddlA,4.15,1.128455e-06,1.6404e-05,0.225844268,0.356900708,0.919784112,-8.819999694824219,0.09440508891137776,1.8168824377187103e-06,6.236854485805657e-06
nupG,4.15,7.94275e-05,0.000588933,0.071248157,0.777585785,0.980552058,-7.1500000953674325,0.09020217729393468,9.203823032728507e-05,0.0004806574151145874
repA2,4.14,4.28421e-07,7.318860000000002e-06,0.064185235,0.7287447890000001,0.980552058,-6.679999828338622,0.16933638443935928,1.2651537231988254e-06,8.359989507210752e-06
fkpA,4.14,2.18852e-06,2.83017e-05,-0.163527647,0.364390272,0.92521963,-0.3499999940395355,0.9743153334364846,2.997664524103746e-05,8.859255195161329e-05
nuoM,4.14,1.6968650000000003e-06,2.28444e-05,0.400861374,0.105518808,0.649844828,-3.910000085830689,0.5919237878572444,1.4876492966889145e-05,1.5476017697641945e-05
yabK,4.14,3.4422849999999995e-05,0.000290317,-0.45107622,0.067610604,0.580807284,-7.050000190734862,0.21562672556598564,9.508944737001619e-05,6.057310100131233e-05
btuB,4.13,8.5851e-07,1.30586e-05,0.053485949000000005,0.8115392570000001,0.980552058,-1.6699999570846558,0.9115815691158156,1.1786486709337082e-05,7.435783207880895e-05
tuf2,4.13,3.711485e-06,4.42542e-05,-0.144303541,0.400899218,0.935404044,-4.860000133514403,0.4051427717147556,2.1664430330660603e-05,7.105875180830431e-05
StyR-51,4.12,0.0001460645,0.000968511,-0.034061647,0.894539675,0.989070004,-7.920000076293945,0.1527682373952466,0.00026130372467822325,0.001404775053825364
secF,4.12,3.656880000000001e-06,4.374680000000001e-05,0.157504035,0.478852911,0.951670844,-9.770000457763672,0.07670454545454546,4.512306851029597e-06,1.907416642080558e-05
SL1344_3176,4.12,1.960235e-06,2.59067e-05,-0.275235571,0.270430433,0.865346655,-14.329999923706055,0.03211125158027813,1.1066462647615536e-06,3.0451749530780297e-06
fepE,4.11,7.22605e-05,0.000544146,0.055021935,0.8202387859999999,0.982741597,-6.309999942779541,0.13484034144799242,0.00012217437691135232,0.0006522859668589063
SL1344_4283,4.11,0.000833997,0.004224415,0.012676462,0.957476652,0.991822998,-0.9100000262260436,0.9344882806813218,0.006357271761305715,0.025464010040596324
putP,4.11,2.589409999999999e-06,3.2735100000000004e-05,-0.069475934,0.747872949,0.980552058,-7.980000019073486,0.1954715969989282,7.843607989936548e-06,4.736062896270627e-05
STnc205,4.11,1.48851e-06,2.06877e-05,-0.325252983,0.11192715,0.657708725,-6.0900001525878915,0.5594541910331384,1.2490072028569599e-05,1.3815351557412661e-05
nikA,4.1,3.927135e-05,0.000324682,0.380130983,0.133457905,0.7083182440000001,-3.509999990463257,0.5882106439446851,0.0002697063036249398,0.00029041512531417774
rnb,4.1,2.01163e-06,2.64561e-05,-0.180743744,0.365168661,0.92521963,-8.640000343322754,0.1742857142857143,5.561760918009005e-06,1.8284338035593084e-05
glnB,4.1,1.6308250000000004e-06,2.20953e-05,0.016890271999999998,0.936521063,0.990289457,-11.09000015258789,0.06192596715836349,1.7277682866018412e-06,1.399496106620345e-05
glpX,4.1,2.191425e-06,2.8319e-05,-0.25695660600000003,0.271161204,0.865346655,-2.220000028610229,0.8376703841387856,2.6081673021526896e-05,6.01446671360694e-05
StyR-55,4.09,0.000163843,0.00107014,-0.289924287,0.230131138,0.8595374179999999,-5.21999979019165,0.4092578986039677,0.0007114441667743664,0.0011334625441866513
SL1344_1142,4.09,1.01623e-05,0.000102762,-0.018246385,0.94364768,0.990619629,-4.300000190734863,0.4295765119740225,5.824335076420092e-05,0.00037189472204060943
SL1344_1418,4.08,7.57785e-06,8.00374e-05,0.004454353,0.982423945,0.996236646,-4.099999904632568,0.6922572178477691,6.902493043581797e-05,0.00044991621817081564
SL1344_0933,4.08,8.501549999999998e-07,1.29753e-05,-0.025539737000000003,0.909219339,0.990289457,-2.559999942779541,0.8269672020515589,1.0663752655971577e-05,7.477656231844902e-05
SL1344_0161,4.08,1.284805e-06,1.82791e-05,0.323638752,0.171767518,0.777141504,-3.1800000667572017,0.8160433461081009,1.5483807327150712e-05,2.4693548006557754e-05
SL1344_3290,4.07,1.447625e-06,2.02129e-05,0.352865531,0.179666674,0.788094051,-1.6200000047683716,0.8713618890719385,1.8395431291159517e-05,3.0220073003743416e-05
engA,4.07,1.862855e-05,0.00017310400000000002,0.234056284,0.319896797,0.888701485,-1.690000057220459,0.8999860510531454,0.0002011213660030021,0.0004654008591935713
sirA,4.06,6.11545e-07,9.77249e-06,-0.069715295,0.7508171020000001,0.980552058,-3.0,0.7573203828024568,7.218080682353236e-06,4.397312227998e-05
rplU,4.06,6.6736e-07,1.05145e-05,-0.456759487,0.033567995,0.417632164,-6.329999923706055,0.3613373339048436,3.915636093593185e-06,1.5639598194789052e-06
RUF_341c.10,4.06,4.90895e-05,0.00039202,0.17723147600000005,0.446295171,0.951670844,-2.3299999237060547,0.9000528122524426,0.0004872149014997616,0.0013905858726843867
rplQ,4.06,3.4474050000000006e-06,4.15162e-05,0.403710564,0.087093764,0.630120645,-4.480000019073486,0.5242732993706922,2.5707540153786425e-05,2.193550314598044e-05
zipA-leader,4.05,1.07572e-05,0.000108112,-0.115427714,0.6386749310000001,0.974581643,-1.2599999904632568,0.8579078900392717,0.00011621864081873592,0.0005041901937481135
SL1344_4389,4.05,2.110615000000001e-06,2.73531e-05,0.116846774,0.551211899,0.962120616,-5.739999771118164,0.3448844884488449,1.1015644752552262e-05,4.983214601980219e-05
yciC,4.05,1.11336e-05,0.000111521,-0.07736479,0.715413437,0.980552058,-7.4099998474121085,0.22235006472026464,3.443262992807653e-05,0.00018054918173768622
pcnB,4.05,9.9919e-07,1.48479e-05,-0.052124444000000006,0.796900816,0.980552058,-6.440000057220459,0.3186392629340893,5.081368661346647e-06,3.336652186822064e-05
rpe,4.05,6.09055e-06,6.68107e-05,0.16058683599999998,0.535683793,0.961340236,-6.889999866485597,0.3904081352205579,3.316873191799551e-05,0.00013590153740130272
thrL,4.04,5.35145e-07,8.75625e-06,0.466658684,0.052254369,0.531610805,-10.34000015258789,0.3442439327940261,3.0409509396717105e-06,1.8272853475207969e-06
yeeF,4.04,8.897850000000001e-05,0.000642697,-0.408128372,0.107163158,0.649844828,-4.96999979019165,0.5556944444444445,0.0005396734436834295,0.00046064322298679553
glpD,4.04,3.453355e-06,4.1553e-05,0.068509164,0.6762490529999999,0.980552058,-6.710000038146973,0.5006406970784213,2.4667856792993114e-05,0.0001262066831049219
SL1344_3557,4.04,0.00016401650000000002,0.001070547,0.51459477,0.034042363,0.420633028,-5.550000190734863,0.5405691594970219,0.0009159411170688661,0.0002852067825445608
SL1344_2632,4.03,8.926749999999999e-06,9.16033e-05,0.356623675,0.142056942,0.740666831,-4.599999904632568,0.5440971253139827,6.428306279154905e-05,7.991036280338967e-05
SL1344_2268,4.03,8.8859e-05,0.0006424919999999999,0.036388224,0.8313171229999999,0.988381068,-9.18000030517578,0.12438891906572515,0.00013719962976514572,0.000733702097563062
corA,4.03,5.078e-05,0.000403911,0.106617464,0.673475437,0.980552058,-1.4199999570846558,0.8762951334379906,0.0004903735849377937,0.0019675892377431304
ansB,4.02,2.3336350000000006e-05,0.000208927,0.470744249,0.037324315,0.440085389,-0.9900000095367432,0.9168185584092792,0.0002514437362230311,9.072264060938066e-05
sopA,4.02,1.03219e-06,1.52275e-05,-0.163462128,0.377474691,0.929724271,-5.949999809265138,0.21264543784445805,3.5847092982883667e-06,1.244873027960163e-05
SL1344_1157,4.02,1.71275e-06,2.30067e-05,-0.176872618,0.485645489,0.951670844,-4.53000020980835,0.6992413527066993,1.7527454172898553e-05,6.887885765536502e-05
pepT,4.02,9.215450000000002e-07,1.38771e-05,0.027229396,0.906319156,0.990289457,-9.0600004196167,0.08764655418930511,1.3998821779125668e-06,1.1156437673596687e-05
gor,4.02,8.05755e-06,8.396540000000001e-05,-0.06199197400000001,0.792471319,0.980552058,-6.230000019073486,0.4571428571428571,4.9769544644831355e-05,0.000277168669278244
pssA,4.01,2.0380250000000003e-06,2.66029e-05,0.037008359,0.8555790809999999,0.988871448,-6.420000076293945,0.31709319830299715,9.856568889621793e-06,6.590954406719057e-05
serA,4.01,2.29456e-06,2.94409e-05,-0.165811113,0.487520168,0.951670844,-0.6299999952316284,0.9689312344656172,3.1162545035410214e-05,0.00011820837435403135
prgI,4.01,1.10397e-05,0.000110704,0.095607861,0.647791229,0.977124664,-6.940000057220459,0.2801192573519447,4.232474077880273e-05,0.00020072099149250305
SL1344_1098,4.01,5.964100000000001e-07,9.58932e-06,0.473645352,0.032748974,0.413140903,-10.649999618530273,0.06154714850367024,6.65147524604575e-07,2.794561694715393e-07
yjbC,4.01,1.50627e-05,0.000144461,0.035113651,0.889058858,0.989070004,-4.389999866485597,0.6129599567099567,0.00011626669582335578,0.0006671592591321711
nuoB,4.0,2.503225e-07,4.68932e-06,-0.202229335,0.34107453600000004,0.901536158,-1.1100000143051147,0.9123962210134556,3.721028613619925e-06,1.178778531544548e-05
SL1344_1816,4.0,7.79415e-05,0.00058054,-0.008315686,0.973887456,0.995335842,-1.3899999856948853,0.8613545816733068,0.0007122247027741545,0.0037303408728281548
SL1344_3777,4.0,6.85535e-06,7.37009e-05,0.23106929,0.347559655,0.904758466,-4.800000190734863,0.5464654487688642,5.0554250863893085e-05,0.0001385027599044424
dcuS,4.0,3.63745e-06,4.35721e-05,-0.230580824,0.296808389,0.867311043,-4.9099998474121085,0.5052016531281174,2.6107479684860483e-05,6.513199422974501e-05
asnB,4.0,8.0738e-05,0.000596444,-0.311619248,0.142718232,0.74197029,-6.070000171661378,0.37335454939968177,0.00034392766631982213,0.0003858834195752215
SL1344_4523,3.99,6.08705e-05,0.000471085,0.147536358,0.590472805,0.969167916,-4.769999980926514,0.5146749052099424,0.0003562360151317102,0.0013185641160402227
rpsK,3.98,6.75945e-06,7.30618e-05,0.155471589,0.493474485,0.951670844,-11.119999885559082,0.03985732009925559,4.34483743173829e-06,1.8902653389438843e-05
mrdA,3.97,4.963255e-06,5.62543e-05,0.105216897,0.583249156,0.963536152,-11.770000457763672,0.00902788973077543,8.029939952179993e-07,4.465953123072613e-06
lnt,3.97,3.852895e-05,0.00031912900000000003,-0.213370753,0.278389363,0.865346655,-9.25,0.09710949736579808,5.0495710636033766e-05,0.00011420808183075199
dps,3.97,4.697165e-05,0.000377757,-0.025201191,0.911200444,0.990289457,-3.920000076293945,0.5624722098710538,0.0003049261161297756,0.0016413583312043236
nupC,3.97,0.000145715,0.000966788,-0.004766792,0.982837033,0.996236646,-5.429999828338623,0.4163440265486726,0.0006497558168130154,0.003460634769678393
rcsF,3.97,1.722355e-05,0.000161493,0.019865356,0.930056439,0.990289457,-6.110000133514403,0.3669609079445145,8.198614544790517e-05,0.0005030422353184412
argR,3.97,8.26275e-06,8.57159e-05,-0.47475336,0.011593882,0.229154993,-7.1500000953674325,0.2272727272727273,2.6638650867040014e-05,3.7943136585894625e-06
dam,3.96,3.68548e-06,4.40013e-05,0.06043879,0.794798274,0.980552058,-14.460000038146973,0.0015007503751875938,1.1069105862107937e-07,9.028574376287599e-07
SL1344_1593,3.96,2.5606450000000003e-06,3.24169e-05,-0.054996422,0.763431722,0.980552058,-3.4600000381469727,0.619625137816979,2.2774459326713227e-05,0.00013012673407559102
hemN,3.95,3.031005e-05,0.00026000700000000003,-0.07165561599999999,0.7600598479999999,0.980552058,-1.5399999618530271,0.9079019823788548,0.00031648126558442047,0.0014604506768109951
